PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
-1.727853780077689,-0.9425672190980035,-0.3383544980456521,0.8217559708261067,-1.2414147554798756,0.7227608312004552,-0.3158365299012434,0.1512703550993171,0.090897469876487
-1.7462842862558996,-1.1499042530473054,-0.41667202156663763,0.6252144213704284,-0.8867231060691786,-1.236448472254853,-0.24649513788038482,0.3950778068785667,0.5651823882505593
-1.7848780591579143,-1.1699746573283272,-0.30378270041982314,0.6491892669314427,-1.227848864720475,-1.0484047764185354,-0.4701950738346004,0.6654024529485199,0.4032230045651566
-1.6819289853231547,-1.2918293756910915,0.3895318206969272,0.7594572841401006,-1.2136482221409384,-0.9912496140569655,-0.12339835136705085,0.51656278264592,0.3789933643877702
-1.7217918065023294,-1.1356551042072014,-0.5040497607393634,0.6237430663943808,-0.660901936721344,-1.2826041776350332,-0.06674228155529983,0.20086459478009558,0.6520089719581997
-1.8156055144034886,-1.0781005529552121,-0.5936734970903652,0.6602415105359518,-1.2408990704188019,-0.6176977455223553,-0.5335353028636673,0.606453386594303,0.3217444606827356
-1.7187455334787127,-0.9443814990551231,-0.35313070690007403,0.8314928170534092,-1.1704685163065522,0.7358065817641537,-0.23109131666603924,0.08388413713420075,0.1083548105595723
-1.7371760396569238,-1.1517185330044248,-0.4314482304210596,0.6349512675977308,-0.8157768668958553,-1.2234027216911545,-0.16174992464518065,0.3276915889134503,0.5826397289336447
-1.775769812558938,-1.1717889372854469,-0.318558909274245,0.6589261131587452,-1.1569026255471517,-1.0353590258548369,-0.3854498605993962,0.5980162349834035,0.4206803452482418
-1.5483680827824224,-0.8578146048551014,0.3023333134147753,-0.20776810908092952,-0.8228258901297243,-0.9329328688819352,0.07377840070380026,0.1633703647401554,0.9436441518840405
-1.6550876730114532,-0.7128305431704112,-0.4764019386358349,-0.306779206357278,-0.8057633569251642,-0.8524597694861118,-0.2400181231461921,0.2601946576109482,0.9501571685404254
-1.6180095868070965,-0.6478408484333513,0.06785904495668872,-0.09068176952555124,-1.3519474902986444,0.7187694187943802,-0.3113324429147083,0.24538480414619304,0.4634417812681659
0.6124827252034925,-0.7390693660770025,-0.305399504708403,0.26436137261894627,-0.7509269099381124,-0.9993632058290112,-0.0025859923937238093,0.09278081735690162,-1.5454829174051796
0.651448484186119,-0.5453821902859486,-0.6084569971126912,0.3288830065715048,-0.4906108223917103,-0.019036490684057692,0.18914703519016055,-0.4138227567501817,-1.6133141654002203
0.5862788392920961,-0.6335265020763868,-1.0412938085399872,0.1319865802015867,-0.21275168335982308,-1.4700927979479994,0.09144911178450064,-0.18203724300122637,-1.2495824985283994
0.5226819174522422,-0.4713435769457559,-1.5236804348915527,0.13150370696091984,-0.3172959965751602,-0.7786601513610153,-0.13583762432664614,-0.19839523063820316,-1.400009885256257
0.48514377615821674,-0.3756149570235124,-1.8084095823797233,0.1312186905888869,-0.37900337308697307,-0.3705413991949447,-0.26999382823668344,-0.2080505478051098,-1.4887997878823733
0.575906766852116,-0.7176676195457792,-0.7413828258268795,0.15455784659416238,-0.48897276704107817,-1.5734416970886158,-0.0256722409020089,0.07686297337054122,-1.3400768850259108
0.5010050184196628,-0.5266554713672282,-1.3095172683263017,0.1539891390380283,-0.6121006106844736,-0.7591017470662402,-0.29336088742329447,0.05759723157990318,-1.517243860283203
-1.2835396954745186,-1.3508603789117972,0.514810673719861,0.2655013186988935,-1.1272654603915522,-0.973874201935059,-0.2044859939257046,0.3140581964968453,0.5598209659907813
-1.3706553184016128,-1.1847751169167486,-0.35860256149509817,0.15207834251492622,-0.9113669431661582,-0.9676063670544565,-0.3967579798183949,0.2477740030818416,0.6551072774185261
-1.2418498524184836,-1.2747117384189175,0.6109993295666277,0.35269365441531564,-1.1216422339514118,-0.2392792229644382,-0.08307043947855579,0.06972334717577931,0.4324719974043073
-1.1525216043022306,0.9270906938168578,0.4717399016642473,0.3300001771344672,-1.0318665345239422,-1.3413196652118164,0.1389512319898427,0.2194507345499776,0.3593433741146927
-1.256999123227681,1.0663570938310385,-0.2899890994408008,0.2310061032643599,-1.0111183543127098,-1.285222608719062,-0.1668324344139591,0.3168517184555589,0.3711596179917979
-1.2875855414003985,1.1443576420495751,-0.5219889926379805,0.23077386933799718,-1.0613980846687792,-0.9526837459100537,-0.27614412678349715,0.3089844784091204,0.298812799592734
-1.1866496924491843,1.1412920740690835,0.1821367116070527,0.42794185826723125,-1.2804626605157627,0.1095185034183909,-0.05062266179645874,0.08639851562683604,0.019679827969823527
-1.3599396728812492,-1.4250427276151658,0.12446403459079321,-0.0779443375125523,-0.018325721443870825,-0.8855414535977463,0.5437016194845394,-0.4266732225891149,-0.6870258828364588
-1.2768201462680597,-1.375552756680509,0.26448242894327373,-0.0066160227512055735,0.24052407373099144,-0.4470064986437891,0.8703619187993256,-0.8471861214565206,-0.6692651405639867
-1.4178374147433472,-1.3571662250889138,-0.44620464683978545,-0.18629189527266085,0.1900662306482259,-1.2432439969264855,0.4386961510540102,-0.429391885003764,-0.5367643018450989
-1.5474265319298826,-1.0266920215837094,-1.4291461987737737,-0.18727582838075366,-0.022959885467322996,0.16566297015578985,-0.024437702421188704,-0.46272395698929325,-0.8432846755170933
-1.4392569112103717,-1.3025428802579333,-0.6086728660547952,-0.18645452738398424,0.1548556185182511,-1.0103689032537233,0.36214578823309446,-0.43490126892143477,-0.5874283715098969
-1.4329243687839237,-1.3186919362896286,-0.5606401360271593,-0.1864064462002625,0.165265419491749,-1.0792169927975692,0.3847774323088419,-0.43327245344223103,-0.5724498508363242
-1.432126855332383,-1.194335262814575,-0.9872581470319347,-0.21228612642012198,0.46277169692341225,-0.8408988479555161,0.4791167551178423,-0.7320022405533908,-0.49517939847784853
-1.2311038465618176,-1.4992579646323172,1.0402128106541462,0.11943548796625954,-0.19152669433175804,-0.126670790662759,0.8689338033262625,-0.6420829341998333,-0.9001663415538584
-1.5618428198845493,-1.344877498220079,0.20741950072341556,0.4939673232974505,-0.7885709492930982,-1.0124318846305127,0.2869554461389466,-0.6310505732887488,0.7082151106166552
-1.4913010464407728,-1.3107085512689296,0.4142850514365939,0.5749072895926389,-0.6614704246130957,-0.5297710293070871,0.5343561494575705,-0.9426980458453477,0.6679563516463521
-1.633576947737629,-1.1864200375876937,-0.6574909332524723,0.37418970052906375,-0.47333861762932894,-1.1116461365657804,0.17252710811610972,-0.7681121679183442,0.8587296747653426
-1.6869699933568632,-1.050258725536046,-1.0624805208264596,0.37378430240252936,-0.5611092065706319,-0.5311511413078249,-0.018292364253767898,-0.7818455807136887,0.7324377711702627
-1.4493873750198327,-1.424716412860993,1.1611722599757395,0.7009299280409744,-1.099772173871148,-0.16809273330090907,0.5193379584493028,-0.7385729459658391,0.4280606990524268
-1.6557022971680235,-1.031884341197669,-0.01812305234872463,0.4922807575558783,-1.2699835083527033,-0.7025399107045589,0.07881907988076957,-0.1676106773859413,0.6114978586204908
-1.754621969780396,-0.8356967526911817,-0.9810707420661561,0.37876815659826435,-1.073489173465169,-0.5679371646644414,-0.1556389717560562,-0.2369310318796882,0.6788637566761299
-1.8398436734988588,-0.6183669701510647,-1.6274826903079642,0.37812109257284954,-1.2135815588910375,0.3586024609025048,-0.4602097327871707,-0.25885120561607033,0.4772867335751394
-1.7115765832813938,-0.9454697809104798,-0.6545687955483516,0.37909498790822727,-1.0027286674778042,-1.0359312852810376,-0.0018006236259740928,-0.2258591768305919,0.7806800838568858
-1.7427037802981233,-0.8660901550222487,-0.8906705300708417,0.37885864800274893,-1.0538973615008729,-0.6975130161027236,-0.11304498592445865,-0.23386551250286844,0.7070541477592124
-1.805045228976723,-0.6597124736935966,-1.5257845141786537,0.36867815639398,-1.0453046255874316,0.07289078898115987,-0.3015364125794612,-0.36200116985863084,0.5878653907452014
-1.7871791248383193,-0.7684693000239852,-1.1739353976432796,0.38175667636923444,-1.1640329253680222,-0.24484583596135678,-0.28342994911433333,-0.20793830728877052,0.592432495893638
-1.834115514853791,-0.6487735536331429,-1.529950848983822,0.38140030178228435,-1.2411896888876635,0.2654516977991416,-0.45117421381821343,-0.22001098101865327,0.481412680968533
-1.8221368494344148,-0.6714217756064322,-1.466133623249637,0.37987339389380054,-1.2029862581593387,0.15065514526009532,-0.40264602532717875,-0.2356133388103376,0.5144576219129977
-1.7119221552872512,-0.6981499708364459,-0.6916272983546946,0.5771118344411286,-1.4067977294475085,1.1119767811012684,-0.14396323148245302,-0.455812657229818,0.2572721344496802
